City,Location,Price,Area,BHK,Gymnasium,SwimmingPool,ClubHouse,24X7Security,PowerBackup,CarParking
Hyderabad,Gachibowli,12500000,1717,2,1,1,1,1,1,1
Hyderabad,Mehdipatnam,3570000,900,2,0,0,1,0,1,0
Hyderabad,Bandlaguda Jagir,12600000,2150,3,1,1,1,1,1,1
Hyderabad,Moula Ali,4800000,810,2,0,0,1,0,1,1
Hyderabad,Bandlaguda Jagir,11600000,1985,3,1,1,1,1,1,1
Hyderabad,Kondapur,9563000,1555,3,1,1,1,1,1,1
Hyderabad,Mehdipatnam,3600000,1050,2,0,0,1,0,1,0
Hyderabad,Mallapur,4500000,1014,2,0,0,1,0,1,0
Hyderabad,Kompally,3900000,1085,2,1,1,1,1,1,1
Hyderabad,Kompally,5800000,1100,2,1,1,1,0,1,0
Hyderabad,Nizampet,3500000,1050,2,0,0,0,0,0,0
Hyderabad,Nizampet,3500000,1050,2,0,0,1,0,1,0
Hyderabad,Kukatpally,11399999,1860,3,1,1,1,1,1,1
Hyderabad,Kukatpally,11399999,1860,3,1,1,1,1,0,1
Hyderabad,Banjara Hills,35000000,3000,3,0,1,0,0,1,0
Hyderabad,Banjara Hills,35000000,3000,3,0,0,0,0,0,0
Hyderabad,Nallagandla Gachibowli,4500000,955,2,1,1,1,0,1,1
Hyderabad,Gandipet,4500000,1155,2,0,1,1,1,1,1
Hyderabad,Nizampet,3500000,1120,2,0,0,1,0,1,0
Hyderabad,Nizampet,3500000,850,2,0,0,1,0,1,0
Hyderabad,Kachiguda,3800000,1000,2,0,0,1,0,1,0
Hyderabad,Kachiguda,3800000,1000,2,0,0,0,0,0,0
Hyderabad,Narsingi,3960000,966,2,0,0,0,0,0,0
Hyderabad,Mehdipatnam,4100000,1050,2,0,0,1,0,1,0
Hyderabad,Alwal,5500000,1575,3,0,0,1,0,1,0
Hyderabad,Nacharam,9600000,1700,3,0,0,0,0,0,0
Hyderabad,Pragathi Nagar Kukatpally,6795000,1535,3,1,0,0,0,1,0
Hyderabad,Nizampet,3600000,940,2,0,0,1,0,1,0
Hyderabad,Nizampet,3400000,1060,2,0,0,1,0,1,0
Hyderabad,Nizampet,3500000,1015,2,0,0,0,0,0,0
Hyderabad,Nizampet,3500000,1015,2,0,0,1,0,1,0
Hyderabad,Narsingi,5000000,1600,3,0,0,1,0,1,0
Hyderabad,Kondapur,7000000,1150,2,0,0,0,0,1,0
Hyderabad,Narsingi,5500000,1500,2,0,0,1,0,1,0
Hyderabad,Nizampet,3870000,1000,2,0,0,1,0,1,0
Hyderabad,Kompally,5800000,1208,2,0,0,1,0,1,0
Hyderabad,Toli Chowki,4700000,1000,2,0,0,0,0,0,0
Hyderabad,Kukatpally,11299999,1700,3,0,0,0,0,1,0
Hyderabad,Masab Tank,4500000,1170,2,0,0,1,0,1,0
Hyderabad,Kukatpally,7317000,1090,2,0,0,0,0,0,0
Hyderabad,Kukatpally,7317000,1090,2,0,0,0,0,1,0
Hyderabad,Nizampet,3800000,1050,2,0,0,1,0,1,0
Hyderabad,Malkajgiri,4850000,1425,3,0,0,1,0,1,0
Hyderabad,Bolarum,4010000,1060,2,0,0,1,0,1,0
Hyderabad,Bachupally,3550000,1130,2,0,0,1,0,1,0
Hyderabad,Nizampet,3300000,930,2,0,0,1,0,1,0
Hyderabad,Nizampet,3500000,1085,2,0,0,1,0,1,0
Hyderabad,Toli Chowki,7500000,1420,3,0,0,0,0,1,0
Hyderabad,Nizampet,4600000,1120,2,0,0,0,0,0,0
Hyderabad,Appa Junction,8500000,1506,2,0,0,0,0,0,0
Hyderabad,Appa Junction,8500000,1506,2,1,1,1,0,1,0
Hyderabad,Nagole,5500000,1650,3,0,0,1,1,1,0
Hyderabad,Nagole,5500000,1650,3,0,0,1,1,1,0
Hyderabad,Nizampet,3900000,1200,2,0,1,1,0,1,0
Hyderabad,Alwal,4580000,1145,2,1,0,1,0,1,0
Hyderabad,Kondapur,15000000,2450,3,0,0,0,0,1,0
Hyderabad,Alwal,5700000,1425,3,1,0,1,0,1,0
Hyderabad,Mehdipatnam,7200000,1720,3,0,0,0,0,1,0
Hyderabad,Nanakramguda,20000000,2405,3,1,1,1,0,1,0
Hyderabad,Chandanagar,8797000,1725,3,0,0,0,0,0,0
Hyderabad,Kukatpally,10500000,1730,3,0,0,0,0,1,0
Hyderabad,Madhapur,43000000,4070,4,1,1,1,1,1,1
Hyderabad,Miyapur,10000000,2000,3,1,1,1,1,1,1
Hyderabad,Kondapur,10000000,1295,2,1,1,1,1,1,1
Hyderabad,Kondapur,12000000,1490,3,1,1,1,1,1,1
Hyderabad,Miyapur,10700000,1905,3,0,0,0,0,0,0
Hyderabad,Miyapur,10700000,1905,3,1,1,1,0,1,0
Hyderabad,Kondapur,7900000,1525,3,0,0,0,0,0,0
Hyderabad,Manikonda,4900000,1120,2,0,0,0,0,0,0
Hyderabad,Qutub Shahi Tombs,3800000,1080,3,0,0,0,0,0,0
Hyderabad,Toli Chowki,4000000,950,2,0,0,0,0,0,0
Hyderabad,Manikonda,13500000,2700,3,0,0,0,0,0,0
Hyderabad,Narsingi,10000000,1755,3,0,0,0,0,0,0
Hyderabad,Narsingi,10000000,1755,3,1,1,1,0,1,0
Hyderabad,Puppalaguda,6200000,1216,2,0,0,0,0,1,0
Hyderabad,Nallagandla Gachibowli,7000000,1210,2,0,0,0,0,1,0
Hyderabad,Kondapur,7900000,1525,3,0,0,0,0,0,0
Hyderabad,Puppalaguda,6700000,1340,2,1,1,1,0,1,0
Hyderabad,Chandanagar,8452000,1725,2,0,0,0,0,1,0
Hyderabad,Banjara Hills,20000000,2070,3,1,1,1,0,1,0
Hyderabad,Banjara Hills,30200000,3025,4,0,1,1,0,1,0
Hyderabad,Jubilee Hills,12500000,1670,3,0,0,0,0,1,0
Hyderabad,East Marredpally,8200000,1150,2,0,0,0,0,0,0
Hyderabad,Kondapur,6900000,1150,2,0,0,0,0,0,0
Hyderabad,Narsingi,9026000,1600,3,0,0,0,0,0,0
Hyderabad,Narsingi,18200000,2786,3,1,1,1,0,1,0
Hyderabad,Kondapur,8500000,1525,3,0,0,0,0,0,0
Hyderabad,Gajularamaram,6531000,1555,3,1,1,0,0,1,0
Hyderabad,Kondapur,8095000,1315,2,1,1,1,1,1,1
Hyderabad,Kondapur,14000000,2050,3,1,1,1,0,1,0
Hyderabad,Kukatpally,10200000,1675,3,0,0,0,0,1,0
Hyderabad,Gandipet,10000000,1725,3,1,1,1,0,1,0
Hyderabad,Jubilee Hills,24000000,3200,3,0,0,0,0,1,0
Hyderabad,Jubilee Hills,22000000,1900,3,0,0,0,0,1,0
Hyderabad,Kondapur,21400000,1880,3,1,1,1,0,1,0
Hyderabad,Kondapur,16000000,2050,3,1,1,1,0,1,0
Hyderabad,Nanakramguda,36500000,3600,3,1,1,1,1,1,1
Hyderabad,Gandipet,15000000,2665,3,1,1,1,0,1,0
Hyderabad,Kukatpally,8500000,1216,2,1,1,1,0,1,0
Hyderabad,Banjara Hills,28000000,3031,4,1,1,1,0,1,0
Hyderabad,Kokapet,15500000,2220,3,1,1,1,0,1,0
Hyderabad,Gachibowli,32500000,3448,3,1,1,1,0,1,0
Hyderabad,Madhapur,20700000,3015,3,1,1,1,0,1,0
Hyderabad,Gachibowli,10500000,1430,3,1,1,1,0,1,0
Hyderabad,Abids,28000000,2007,5,0,0,0,0,0,0
Hyderabad,Kukatpally,10300000,1695,3,0,0,0,0,1,0
Hyderabad,Kondapur,11000000,1815,3,1,1,1,1,1,1
Hyderabad,Kondapur,9991000,1630,3,1,1,1,1,1,1
Hyderabad,Chandanagar,8014000,1620,3,0,0,0,0,0,0
Hyderabad,Kistareddypet,4000000,1200,2,0,0,0,0,0,0
Hyderabad,West Marredpally,12500000,1650,2,0,0,0,0,0,0
Hyderabad,Kukatpally,8925000,1550,3,0,0,0,0,1,0
Hyderabad,Kondapur,9296000,1535,3,1,1,1,1,1,1
Hyderabad,Kondapur,7598999,1165,2,1,1,1,1,1,1
Hyderabad,Malkajgiri,8500000,1400,3,0,0,0,0,0,0
Hyderabad,Somajiguda,20000000,2600,3,0,0,0,0,1,0
Hyderabad,Miyapur,5250000,1100,2,0,0,0,0,1,0
Hyderabad,Malkajgiri,4000000,1010,2,0,0,0,0,0,0
Hyderabad,Kukatpally,5253000,970,2,1,1,1,1,1,1
Hyderabad,Kompally,5800000,1050,2,0,0,0,0,1,0
Hyderabad,Alwal,5085000,1130,2,0,0,0,0,1,0
Hyderabad,Bolarum,12000000,2300,3,0,0,0,0,1,0
Hyderabad,Alwal,3500000,1015,2,0,0,0,0,1,0
Hyderabad,Shaikpet,25500000,2960,4,1,1,1,1,1,0
Hyderabad,Mallapur,6500000,1190,2,1,1,1,0,1,0
Hyderabad,Mallapur,6000000,1190,2,1,1,1,0,1,0
Hyderabad,Shaikpet,16000000,1875,3,1,1,1,1,1,1
Hyderabad,West Marredpally,19500000,1920,4,0,0,0,0,1,0
Hyderabad,Alwal,5320000,1330,2,1,0,1,0,1,0
Hyderabad,Hitech City,19500000,2350,3,1,1,1,1,1,1
Hyderabad,Pragathi Nagar Kukatpally,4800000,1120,2,0,0,0,0,1,0
Hyderabad,Madhapur,13000000,1924,3,0,0,0,0,0,0
Hyderabad,Sri Nagar Colony,10200000,1575,3,0,0,0,0,0,0
Hyderabad,Hitech City,19500000,2350,3,1,1,1,1,1,1
Hyderabad,Dilsukh Nagar,20000000,3000,4,0,0,0,0,0,0
Hyderabad,Quthbullapur,5900000,1350,3,0,0,0,0,0,0
Hyderabad,Puppalaguda,8500000,1580,3,0,0,0,0,1,0
Hyderabad,Malkajgiri,6000000,1200,2,0,0,0,0,0,0
Hyderabad,Gajularamaram,4710000,1050,2,1,0,0,0,1,0
Hyderabad,Kukatpally,7317000,1090,2,0,0,0,0,1,0
Hyderabad,Kukatpally,11399999,1730,3,0,0,0,0,1,0
Hyderabad,Kondapur,9449000,1535,3,1,1,1,1,1,1
Hyderabad,Alwal,4000000,1050,2,0,0,0,0,0,0
Hyderabad,Alwal,5450000,1300,2,0,0,0,0,1,0
Hyderabad,Kondapur,10600000,1770,3,1,1,1,1,1,1
Hyderabad,Kompally,7500000,1430,3,0,0,0,0,1,0
Hyderabad,Kukatpally,12400000,1800,3,0,0,0,0,1,0
Hyderabad,Alwal,7800000,1530,3,0,0,0,0,1,0
Hyderabad,Miyapur,4800000,1000,2,1,0,0,0,1,0
Hyderabad,Kukatpally,9525000,1905,3,1,1,1,1,1,1
Hyderabad,Kondapur,12200000,1885,3,0,0,0,0,0,0
Hyderabad,Kondapur,12300000,1885,3,0,0,0,0,0,0
Hyderabad,Kondapur,12300000,1885,3,0,0,0,0,1,0
Hyderabad,Moosapet,8800000,1560,3,0,0,0,0,0,0
Hyderabad,Hafeezpet,6798999,1190,2,0,0,0,0,1,0
Hyderabad,Kukatpally,9300000,1450,3,1,1,1,1,1,1
Hyderabad,Kukatpally,9300000,1450,3,1,1,1,1,1,1
Hyderabad,Gajularamaram,4710000,1050,2,1,1,0,0,1,0
Hyderabad,Kondapur,12000000,1875,3,0,0,0,0,1,0
Hyderabad,Gajularamaram,6931000,1555,3,1,1,0,0,1,0
Hyderabad,Sainikpuri,3499000,900,2,0,0,0,0,0,0
Hyderabad,Puppalaguda,7100000,1418,3,0,0,0,0,1,0
Hyderabad,Nizampet,4800000,1125,2,1,0,1,0,1,0
Hyderabad,Nizampet,5500000,1515,3,0,0,1,0,1,0
Hyderabad,Serilingampally,7500000,1600,3,1,1,1,0,1,0
Hyderabad,Serilingampally,5600000,1260,2,0,1,1,0,1,0
Hyderabad,Gachibowli,19400000,2848,4,1,1,0,0,0,0
Hyderabad,Gachibowli,9908000,1492,2,1,1,0,0,0,0
Hyderabad,Gachibowli,8126000,1283,2,1,1,0,0,0,0
Hyderabad,Gachibowli,9110000,1410,2,1,1,0,0,0,0
Hyderabad,Kondapur,14000000,2000,3,1,1,1,0,1,0
Hyderabad,Manikonda,7000000,1463,3,0,0,0,0,0,0
Hyderabad,Kondapur,8500000,1600,3,0,0,0,0,0,0
Hyderabad,Manikonda,17000000,2600,3,0,0,0,0,0,0
Hyderabad,West Marredpally,2500000,840,1,0,0,0,0,0,0
Hyderabad,Manikonda,8600000,1725,3,0,0,0,0,1,0
Hyderabad,Banjara Hills,17800000,1980,3,1,1,1,0,1,1
Hyderabad,Banjara Hills,18700000,2085,3,1,1,1,0,1,1
Hyderabad,Banjara Hills,23200000,2580,3,1,1,1,0,1,1
Hyderabad,Banjara Hills,19600000,2185,3,1,1,1,0,1,1
Hyderabad,Banjara Hills,17200000,1920,3,1,1,1,0,1,1
Hyderabad,Banjara Hills,19800000,2210,3,1,1,1,0,1,1
Hyderabad,Qutub Shahi Tombs,4500000,1111,3,0,0,0,0,0,0
Hyderabad,Nizampet,4031000,1161,2,0,0,0,0,1,0
Hyderabad,Sainikpuri,6399000,1500,3,0,0,0,0,1,0
Hyderabad,Puppalaguda,8000000,2021,2,0,0,0,0,0,0
Hyderabad,Manikonda,5200000,1300,3,0,0,0,0,1,0
Hyderabad,Malkajgiri,4000000,1000,2,0,0,0,0,1,0
Hyderabad,East Marredpally,7200000,1060,2,0,0,0,0,0,0
Hyderabad,Kukatpally,80000000,9400,8,1,1,1,1,1,1
Hyderabad,Nizampet,3200000,950,2,0,0,0,0,0,0
Hyderabad,Kapra,3800000,1350,3,0,0,0,0,1,0
Hyderabad,Nagole,6000000,1600,3,0,0,0,0,1,0
Hyderabad,Nacharam,3500000,1000,2,0,0,0,0,0,0
Hyderabad,Nacharam,5000000,1450,3,0,0,0,0,0,0
Hyderabad,Kapra,2800000,1050,2,0,0,0,0,1,0
Hyderabad,Mallapur,3600000,1150,2,0,0,0,0,0,0
Hyderabad,Mallapur,8000000,1900,3,0,0,0,0,1,0
Hyderabad,Nizampet,5034000,1465,3,0,0,0,0,1,0
Hyderabad,Nizampet,4252000,1228,2,0,0,0,0,1,0
Hyderabad,Nizampet,4044000,1165,2,0,0,0,0,1,0
Hyderabad,Nizampet,3849000,1106,2,0,0,0,0,1,0
Hyderabad,Mallapur,3500000,1315,3,0,0,0,0,0,0
Hyderabad,West Marredpally,20000000,3200,3,0,0,0,0,1,0
Hyderabad,Nacharam,4800000,1250,3,0,0,0,0,0,0
Hyderabad,Toli Chowki,4500000,1050,2,0,0,0,0,0,0
Hyderabad,Mallapur,8000000,1900,2,0,0,0,0,0,0
Hyderabad,Beeramguda,3800000,1096,2,0,0,0,0,1,0
Hyderabad,Habsiguda,13500000,1765,3,0,0,0,0,1,0
Hyderabad,Puppalaguda,8000000,2021,2,0,0,0,0,0,0
Hyderabad,KTR Colony,2700000,1005,2,0,0,0,0,0,0
Hyderabad,Mallapur,6000000,1750,3,0,0,0,0,0,0
Hyderabad,Nizampet,3740000,1100,2,0,0,0,0,0,0
Hyderabad,Nizampet,5280000,1200,2,0,0,0,0,1,0
Hyderabad,Nizampet,5100000,1160,2,1,0,1,0,1,0
Hyderabad,Nizampet,5500000,1060,2,0,0,0,0,0,0
Hyderabad,AS Rao Nagar,6000000,1506,3,0,0,0,0,1,0
Hyderabad,Nizampet,4500000,1165,2,0,0,0,0,0,0
Hyderabad,Tarnaka,6500000,1471,3,0,0,0,0,0,0
Hyderabad,Nagole,4500000,1350,3,0,0,0,0,0,0
Hyderabad,Malkajgiri,10100000,1850,3,0,0,0,0,0,0
Hyderabad,Mallapur,5500000,1600,2,0,0,0,0,0,0
Hyderabad,Mallapur,3800000,1150,2,0,0,0,0,0,0
Hyderabad,West Marredpally,8000000,1700,3,0,0,0,0,1,0
Hyderabad,Habsiguda,13500000,1765,3,0,0,0,0,1,0
Hyderabad,Mallampet,3000000,1050,1,0,0,0,0,0,0
Hyderabad,Nizampet,3200000,1050,2,0,0,0,0,1,0
Hyderabad,Nizampet,3400000,1150,2,0,0,0,0,0,0
Hyderabad,East Marredpally,7000000,990,2,0,0,0,0,0,0
Hyderabad,Nagole,5000000,1150,2,1,1,0,1,0,1
Hyderabad,Banjara Hills,22000000,2400,3,1,1,1,1,1,1
Hyderabad,Manikonda,6000000,1278,2,1,0,0,0,1,0
Hyderabad,Gachibowli,34000000,3180,3,1,1,1,1,1,1
Hyderabad,Kondapur,34000000,3180,3,0,0,0,0,0,0
Hyderabad,Nizampet,3300000,1000,2,0,0,0,0,0,0
Hyderabad,East Marredpally,6900000,987,2,0,0,0,0,0,0
Hyderabad,West Marredpally,3200000,1075,2,0,0,0,0,0,0
Hyderabad,Kukatpally,2000000,600,1,0,0,0,0,1,0
Hyderabad,Habsiguda,7000000,1400,3,0,0,0,0,0,0
Hyderabad,Puppalaguda,4600000,1300,3,0,0,0,0,1,0
Hyderabad,Manikonda,7000000,1490,3,1,0,0,0,1,0
Hyderabad,East Marredpally,8599000,1275,2,0,0,0,0,0,0
Hyderabad,Mallapur,3500000,1000,2,0,0,0,0,0,0
Hyderabad,Nizampet,3570000,1050,2,0,0,0,0,0,0
Hyderabad,Bollaram,3300000,1450,3,0,0,0,0,0,0
Hyderabad,Appa Junction Peerancheru,6742000,1376,2,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,9662000,1972,3,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,5782000,1180,2,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,7614000,1554,3,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,7977000,1628,3,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,6242000,1274,2,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,8741000,1784,3,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,8761000,1788,3,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,6859999,1400,2,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,9633000,1966,3,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,7359000,1502,3,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,8364000,1707,3,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,8045000,1642,3,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,7286000,1487,2,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,8001000,1633,3,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,8820000,1800,3,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,9197000,1877,3,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,7467000,1524,2,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,6497000,1326,2,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,7178000,1465,2,1,1,1,1,1,1
Hyderabad,Appa Junction Peerancheru,7825000,1597,3,1,1,1,1,1,1
Hyderabad,Miyapur,9075000,1265,2,1,1,1,0,1,0
Hyderabad,Miyapur,10100000,1945,3,1,1,1,0,1,0
Hyderabad,Kukatpally,7962000,1435,3,1,1,1,1,1,1
Hyderabad,Miyapur,12700000,1925,3,1,1,1,0,1,0
Hyderabad,Kukatpally,10700000,1905,3,1,1,1,1,1,1
Hyderabad,Kukatpally,6168000,1090,2,1,1,1,1,1,1
Hyderabad,Kukatpally,6895999,1230,2,1,1,1,1,1,1
Hyderabad,Kukatpally,10700000,1920,3,1,1,1,1,1,1
Hyderabad,Miyapur,10700000,1905,3,1,1,1,0,1,0
Hyderabad,Kukatpally,6233000,1170,1,1,0,1,1,1,1
Hyderabad,Appa Junction,8800000,1385,2,1,1,1,0,1,0
Hyderabad,Appa Junction,8998000,1390,2,1,1,1,0,1,0
Hyderabad,Appa Junction,7998999,1282,2,1,1,1,0,1,0
Hyderabad,Gajularamaram,4284000,1020,1,1,0,0,0,1,0
Hyderabad,Aminpur,10000000,1935,3,1,1,1,0,1,0
Hyderabad,Kukatpally,7098999,1090,2,0,0,0,0,1,0
Hyderabad,Kondapur,9828000,1630,3,1,1,1,0,1,0
Hyderabad,Kukatpally,10900000,1695,3,0,0,0,0,1,0
Hyderabad,Beeramguda,3500000,1080,2,0,0,0,0,1,0
Hyderabad,Krishna Reddy Pet,3300000,1045,2,0,0,0,0,1,0
Hyderabad,Krishna Reddy Pet,3200000,1100,2,0,0,0,0,1,0
Hyderabad,Moosapet,10900000,1700,2,0,0,0,0,1,0
Hyderabad,Moosapet,11100000,1730,2,0,0,0,0,1,0
Hyderabad,Kukatpally,10900000,1700,3,0,0,0,0,1,0
Hyderabad,Gajularamaram,4600000,1050,2,0,1,0,0,1,0
Hyderabad,Karmanghat,15000000,2400,4,0,0,0,0,0,0
Hyderabad,Miyapur,5500000,1214,2,0,0,0,0,1,0
Hyderabad,Kukatpally,11800000,1840,3,0,0,0,0,1,0
Hyderabad,Gajulramaram Kukatpally,8098000,1620,3,1,1,1,1,1,1
Hyderabad,Gajulramaram Kukatpally,5623000,1125,2,1,1,1,1,1,1
Hyderabad,Gajulramaram Kukatpally,6838000,1368,3,1,1,1,1,1,1
Hyderabad,Kokapet,10500000,2115,3,1,1,1,1,1,1
Hyderabad,Kukatpally,11200000,1695,3,0,0,0,0,1,0
Hyderabad,Mallampet,3375000,1125,1,0,0,0,0,1,0
Hyderabad,Uppal,5500000,1170,2,0,0,0,0,0,0
Hyderabad,Miyapur,4200000,1200,2,0,0,0,0,1,0
Hyderabad,LB Nagar,4700000,902,2,0,0,0,0,0,0
Hyderabad,Kukatpally,10600000,1695,3,0,0,0,0,1,0
Hyderabad,Kondapur,6500000,1200,2,0,0,0,0,1,0
Hyderabad,Krishna Reddy Pet,3600000,1100,2,0,0,0,0,0,0
Hyderabad,Krishna Reddy Pet,3300000,1035,2,0,0,0,0,1,0
Hyderabad,Krishna Reddy Pet,3300000,1025,2,0,0,0,0,1,0
Hyderabad,Narsingi,8100000,1490,3,1,0,0,0,1,0
Hyderabad,Manikonda,4500000,1130,2,0,0,0,0,0,0
Hyderabad,Puppalaguda,8900000,1480,3,0,0,0,0,1,0
Hyderabad,Gajularamaram,4710000,1050,2,0,0,0,0,1,0
Hyderabad,Khajaguda Nanakramguda Road,8100000,1510,3,0,0,0,0,1,0
Hyderabad,Kondapur,8700000,1525,3,0,0,0,0,0,0
Hyderabad,Cherlapalli,6300000,1523,2,0,0,0,0,0,0
Hyderabad,Sainikpuri,6700000,1200,3,0,0,0,0,0,0
Hyderabad,Hitech City,45000000,3233,4,0,0,0,0,0,0
Hyderabad,Mallampet,5000000,1620,3,0,0,0,0,0,0
Hyderabad,Kachiguda,10000000,1500,1,0,0,0,0,1,0
Hyderabad,Manikonda,7500000,1650,3,0,0,0,0,1,0
Hyderabad,Jubilee Hills,15000000,1908,3,0,0,0,0,0,0
Hyderabad,Tarnaka,8500000,1548,3,0,0,0,0,0,0
Hyderabad,Tarnaka,5499000,1725,3,0,0,0,0,0,0
Hyderabad,Tarnaka,7500000,1500,2,0,0,0,0,0,0
Hyderabad,Puppalaguda,8500000,1430,2,1,1,1,0,1,0
Hyderabad,Krishna Reddy Pet,3200000,1050,2,0,0,0,0,0,0
Hyderabad,Miyapur,3828000,1294,2,1,1,1,0,1,0
Hyderabad,Krishna Reddy Pet,3200000,1100,2,0,0,0,0,0,0
Hyderabad,Krishna Reddy Pet,3300000,1025,2,0,0,0,0,0,0
Hyderabad,Krishna Reddy Pet,3299000,1035,2,0,0,0,0,0,0
Hyderabad,Beeramguda,3500000,1085,2,0,0,0,0,1,0
Hyderabad,Attapur,6500000,1480,3,0,0,0,0,0,0
Hyderabad,Krishna Reddy Pet,3600000,1100,2,0,0,0,0,1,0
Hyderabad,Miyapur,10700000,1920,3,1,1,0,0,0,0
Hyderabad,Miyapur,8573000,1190,2,1,1,1,0,1,0
Hyderabad,Beeramguda,3600000,1080,2,0,0,0,0,0,0
Hyderabad,Gajularamaram,6300000,1465,3,0,0,0,0,1,0
Hyderabad,Gajularamaram,4600000,1050,2,0,0,0,0,1,0
Hyderabad,Tellapur,8298999,1538,3,1,1,1,1,1,1
Hyderabad,Tellapur,8800000,1678,3,1,1,1,1,1,1
Hyderabad,Tellapur,8800000,1678,3,1,1,1,1,1,1
Hyderabad,Kukatpally,11200000,1695,3,0,0,0,0,1,0
Hyderabad,Himayat Nagar,13500000,1700,3,0,0,0,0,0,0
Hyderabad,Puppalaguda,10000000,2000,3,0,0,0,0,0,0
Hyderabad,Krishna Reddy Pet,3300000,1045,2,0,0,0,0,0,0
Hyderabad,Krishna Reddy Pet,3300000,1025,2,0,0,0,0,1,0
Hyderabad,Krishna Reddy Pet,3300000,1035,2,0,0,0,0,0,0
Hyderabad,Kondapur,8500000,1525,2,0,0,0,0,1,0
Hyderabad,Attapur,6500000,1361,3,1,1,0,0,1,0
Hyderabad,Miyapur,9075000,1265,2,1,1,0,0,0,0
Hyderabad,Gajularamaram,6600000,1555,3,1,0,0,0,1,0
Hyderabad,Kondapur,6500000,1200,2,0,0,0,0,1,0
Hyderabad,Kondapur,10200000,1681,3,0,0,0,0,0,0
Hyderabad,Kondapur,7500000,1250,2,0,0,0,0,1,0
Hyderabad,Gajularamaram,4500000,1050,2,1,1,0,0,1,0
Hyderabad,Shaikpet,11000000,1700,3,1,1,1,0,1,0
Hyderabad,Rhoda Mistri Nagar,6233000,1170,2,0,0,0,0,0,0
Hyderabad,Miyapur,3000000,607,1,0,0,0,0,0,0
Hyderabad,Gachibowli,8000000,990,1,1,1,1,0,1,0
Hyderabad,Toli Chowki,4000000,1000,2,0,0,0,0,0,0
Hyderabad,Uppal,6200000,1565,3,0,0,0,0,0,0
Hyderabad,Habsiguda,11000000,1630,3,0,0,0,0,0,0
Hyderabad,Bandlaguda Jagir,3700000,1100,2,0,0,0,0,0,0
Hyderabad,Uppal,2700000,682,1,0,0,0,0,0,0
Hyderabad,Tarnaka,7498999,1245,2,0,0,0,0,0,0
Hyderabad,Kondapur,8500000,1500,3,0,0,0,0,0,0
Hyderabad,Nallakunta,3000000,900,2,0,0,0,0,0,0
Hyderabad,Zamistanpur,6800000,1320,3,0,0,0,0,0,0
Hyderabad,Zamistanpur,7500000,1530,3,0,0,0,0,0,0
Hyderabad,Kukatpally,8573000,1190,2,1,1,1,1,1,1
Hyderabad,Neknampur,8998000,1539,3,1,1,0,0,1,0
Hyderabad,Puppalaguda,7900000,1641,2,0,0,0,0,1,0
Hyderabad,Puppalaguda,7900000,1640,2,0,0,0,0,1,0
Hyderabad,Puppalaguda,6700000,1402,1,0,0,0,0,1,0
Hyderabad,Puppalaguda,6700000,1401,1,0,0,0,0,1,0
Hyderabad,Gajularamaram,4600000,1050,2,0,0,0,0,1,0
Hyderabad,Gajularamaram,6600000,1555,3,0,0,0,0,1,0
Hyderabad,Bachupally,3800000,1008,2,1,1,1,0,1,0
Hyderabad,Gajularamaram,4600000,1050,2,1,0,0,0,1,0
Hyderabad,Manikonda,8200000,1350,3,1,1,1,0,1,0
Hyderabad,Sanath Nagar,14000000,1188,2,1,1,1,0,1,0
Hyderabad,Tellapur,6200000,1199,2,1,1,1,1,1,1
Hyderabad,Gachibowli,8600000,1538,3,0,0,0,0,0,0
Hyderabad,Miyapur,8070000,1115,2,1,1,1,0,1,0
Hyderabad,Darga Khaliz Khan,9000000,1568,3,1,1,1,0,1,0
Hyderabad,Appa Junction,9000000,1568,3,1,1,1,0,1,0
Hyderabad,Appa Junction,10100000,1794,3,1,1,1,0,1,0
Hyderabad,Manikonda,7800000,1530,2,0,0,0,0,0,0
Hyderabad,Gachibowli,14600000,1953,2,1,1,1,1,1,1
Hyderabad,Gachibowli,26000000,3434,4,1,1,1,1,1,1
Hyderabad,Puppalaguda,9800000,1580,3,1,1,1,0,1,0
Hyderabad,Kondapur,10600000,1815,3,1,1,1,0,1,0
Hyderabad,Aminpur,9906000,1905,3,1,1,1,0,1,0
